id,Country,mining&extraction,exporter id,exporter,importer id,importer,1st post-trade,id,Country,refining&processing,exporter id,exporter,importer id,importer,2nd post-trade,id,Country,manufacturing
,,,842.0,USA,410.0,Rep. of Korea,7.5e-05,,,,826.0,United Kingdom,156.0,China,5020.670581,,,
,,,842.0,USA,710.0,South Africa,0.0786,,,,826.0,United Kingdom,392.0,Japan,2377.640115,,,
,,,842.0,USA,993.0,TTCR,18399.765925,,,,826.0,United Kingdom,410.0,Rep. of Korea,481.46750144199996,,,
,,,986.0,Other,993.0,TTCR,439000.0,,,,826.0,United Kingdom,998.0,NCPC,13994.517503661,,,
,,,991.0,TFCM,156.0,China,130163.18039999998,,,,992.0,TFCR,156.0,China,390539.651391798,,,
,,,991.0,TFCM,251.0,France,0.074739,,,,992.0,TFCR,392.0,Japan,156498.326326,,,
,,,991.0,TFCM,410.0,Rep. of Korea,0.0236107499999998,,,,992.0,TFCR,410.0,Rep. of Korea,31872.002043263,,,
,,,991.0,TFCM,710.0,South Africa,211.33149,,,,,,,,,,,
,,,991.0,TFCM,993.0,TTCR,204822.4334133,,,,,,,,,,,
,,,994.0,UARP,246.0,Finland,58691.340124938986,,,,,,,,,,,
,,,994.0,UARP,251.0,France,6425.862146680998,,,,,,,,,,,
,,,994.0,UARP,392.0,Japan,11661.582293700993,,,,,,,,,,,
,,,994.0,UARP,410.0,Rep. of Korea,694.7487521100007,,,,,,,,,,,
,,,994.0,UARP,579.0,Norway,55302.82369440002,,,,,,,,,,,
,,,994.0,UARP,710.0,South Africa,14125.881822096002,,,,,,,,,,,
,,,994.0,UARP,826.0,United Kingdom,13874.295701102998,,,,,,,,,,,
,,,995.0,URMS,246.0,Finland,8000.0,,,,,,,,,,,
,,,995.0,URMS,251.0,France,999.869161,,,,,,,,,,,
,,,995.0,URMS,579.0,Norway,8000.0,,,,,,,,,,,
,,,995.0,URMS,710.0,South Africa,5788.445262,,,,,,,,,,,
,,,995.0,URMS,826.0,United Kingdom,8000.0,,,,,,,,,,,
