typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20230101,2023,52,2023,156,CHN,China,M,Import,0,W00,World,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,111236244.484,True,8,kg,111233596,False,111236244.484,True,0,False,4675184534,,4675184534,6,False,True
C,A,20230101,2023,52,2023,156,CHN,China,M,Import,608,PHL,Philippines,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,30803.0,False,8,kg,30803,False,30803.0,False,0,False,142252,,142252,0,True,False
C,A,20230101,2023,52,2023,156,CHN,China,M,Import,616,POL,Poland,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,191.0,False,8,kg,191,False,191.0,False,0,False,10187,,10187,0,True,False
C,A,20230101,2023,52,2023,156,CHN,China,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,54.391,True,8,kg,0,False,54.391,True,0,False,2286,,2286,6,True,False
C,A,20230101,2023,52,2023,156,CHN,China,M,Import,699,IND,India,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3133.841,True,8,kg,2872,False,3133.841,True,0,False,643067,,643067,6,True,False
C,A,20230101,2023,52,2023,156,CHN,China,M,Import,702,SGP,Singapore,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,77549.0,False,8,kg,77549,False,77549.0,False,0,False,658740,,658740,0,True,False
C,A,20230101,2023,52,2023,156,CHN,China,M,Import,704,VNM,Viet Nam,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,59200.0,False,8,kg,59200,False,59200.0,False,0,False,149280,,149280,0,True,False
C,A,20230101,2023,52,2023,156,CHN,China,M,Import,724,ESP,Spain,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,21060.852,True,8,kg,21020,False,21060.852,True,0,False,105788,,105788,6,True,False
C,A,20230101,2023,52,2023,156,CHN,China,M,Import,748,SWZ,Eswatini,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2.593,True,8,kg,0,False,2.593,True,0,False,109,,109,6,True,False
C,A,20230101,2023,52,2023,156,CHN,China,M,Import,757,CHE,Switzerland,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,313.663,True,8,kg,36,False,313.663,True,0,False,15797,,15797,6,True,False
C,A,20230101,2023,52,2023,156,CHN,China,M,Import,764,THA,Thailand,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1800.0,False,8,kg,1800,False,1800.0,False,0,False,26837,,26837,0,True,False
C,A,20230101,2023,52,2023,156,CHN,China,M,Import,792,TUR,Türkiye,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1007.875,True,8,kg,1000,False,1007.875,True,0,False,6854,,6854,6,True,False
C,A,20230101,2023,52,2023,156,CHN,China,M,Import,826,GBR,United Kingdom,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13415.608,True,8,kg,13365,False,13415.608,True,0,False,114513,,114513,6,True,False
C,A,20230101,2023,52,2023,156,CHN,China,M,Import,842,USA,USA,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,471291.541,True,8,kg,470941,False,471291.541,True,0,False,24432051,,24432051,6,True,False
