id,Country,mining&extraction,exporter id,exporter,importer id,importer,1st post-trade,id,Country,refining&processing,exporter id,exporter,importer id,importer,2nd post-trade,id,Country,manufacturing
,,,268.0,Georgia,993.0,TTCR,166000.0,,,,992.0,TFCR,410.0,Rep. of Korea,442.74615392400005,,,
,,,288.0,Ghana,156.0,China,811938.6,,,,996.0,MRMT,392.0,Japan,81.25177953999992,,,
,,,288.0,Ghana,993.0,TTCR,40597.200000000004,,,,,,,,,,,
,,,356.0,India (...1974),356.0,India (...1974),720000.0,,,,,,,,,,,
,,,356.0,India (...1974),997.0,NTRM,719458.0,,,,,,,,,,,
,,,384.0,Côte d'Ivoire,156.0,China,182514.531,,,,,,,,,,,
,,,384.0,Côte d'Ivoire,993.0,TTCR,211485.469,,,,,,,,,,,
,,,392.0,Japan,997.0,NTRM,242728.5,,,,,,,,,,,
,,,398.0,Kazakhstan,156.0,China,6987.594,,,,,,,,,,,
,,,398.0,Kazakhstan,993.0,TTCR,132012.406,,,,,,,,,,,
,,,458.0,Malaysia,156.0,China,166658.34,,,,,,,,,,,
,,,458.0,Malaysia,993.0,TTCR,80341.66000000002,,,,,,,,,,,
,,,484.0,Mexico,156.0,China,0.027,,,,,,,,,,,
,,,484.0,Mexico,724.0,Spain,45.0003,,,,,,,,,,,
,,,484.0,Mexico,842.0,USA,23291.7564,,,,,,,,,,,
,,,484.0,Mexico,993.0,TTCR,197663.21629999997,,,,,,,,,,,
,,,704.0,Viet Nam,993.0,TTCR,155000.0,,,,,,,,,,,
,,,710.0,South Africa,156.0,China,4404602.399999999,,,,,,,,,,,
,,,710.0,South Africa,392.0,Japan,162348.0,,,,,,,,,,,
,,,710.0,South Africa,724.0,Spain,22982.5542012,,,,,,,,,,,
,,,710.0,South Africa,842.0,USA,65553.942,,,,,,,,,,,
,,,710.0,South Africa,993.0,TTCR,2544513.1037987997,,,,,,,,,,,
,,,724.0,Spain,997.0,NTRM,43358.6680012,,,,,,,,,,,
,,,804.0,Ukraine,993.0,TTCR,323000.0,,,,,,,,,,,
,,,842.0,USA,997.0,NTRM,137996.25559999997,,,,,,,,,,,
,,,991.0,TFCM,156.0,China,187046.634411,,,,,,,,,,,
,,,991.0,TFCM,170.0,Colombia,0.6,,,,,,,,,,,
,,,991.0,TFCM,300.0,Greece,44.4717,,,,,,,,,,,
,,,991.0,TFCM,392.0,Japan,30.3,,,,,,,,,,,
,,,991.0,TFCM,724.0,Spain,9159.613500000001,,,,,,,,,,,
,,,991.0,TFCM,842.0,USA,108.51720000000002,,,,,,,,,,,
,,,991.0,TFCM,993.0,TTCR,528013.5537920999,,,,,,,,,,,
,,,994.0,UARP,170.0,Colombia,1663.8185039999998,,,,,,,,,,,
,,,994.0,UARP,392.0,Japan,5774.310444051998,,,,,,,,,,,
,,,995.0,URMS,300.0,Greece,2910.5283,,,,,,,,,,,
