id,Country,mining&extraction,exporter id,exporter,importer id,importer,1st post-trade,id,Country,refining&processing,exporter id,exporter,importer id,importer,2nd post-trade,id,Country,manufacturing
,,,995.0,URMS,504.0,Morocco,1600.0,,,,504.0,Morocco,156.0,China,5e-05,,,
,,,995.0,URMS,579.0,Norway,3500.0,,,,504.0,Morocco,392.0,Japan,187.8,,,
,,,995.0,URMS,710.0,South Africa,1000.0,,,,504.0,Morocco,998.0,NCPC,1412.1999500000004,,,
,,,995.0,URMS,894.0,Zambia,1999.9968425,,,,579.0,Norway,392.0,Japan,114.0,,,
,,,,,,,,,,,579.0,Norway,998.0,NCPC,3385.999999999999,,,
,,,,,,,,,,,710.0,South Africa,156.0,China,72.544,,,
,,,,,,,,,,,710.0,South Africa,392.0,Japan,40.24,,,
,,,,,,,,,,,710.0,South Africa,410.0,Rep. of Korea,12.001167,,,
,,,,,,,,,,,710.0,South Africa,998.0,NCPC,2272.830424776,,,
,,,,,,,,,,,894.0,Zambia,998.0,NCPC,1999.9999999999998,,,
,,,,,,,,,,,992.0,TFCR,156.0,China,6173.497313338,,,
,,,,,,,,,,,992.0,TFCR,392.0,Japan,771.417510453,,,
,,,,,,,,,,,992.0,TFCR,410.0,Rep. of Korea,756.3598425790001,,,
