id,Country,mining&extraction,exporter id,exporter,importer id,importer,1st post-trade,id,Country,refining&processing,exporter id,exporter,importer id,importer,2nd post-trade,id,Country,manufacturing
,,,991.0,TFCM,36.0,Australia,1.5e-05,,,,246.0,Finland,998.0,NCPC,9196.625569078005,,,
,,,991.0,TFCM,56.0,Belgium,3.48162,,,,356.0,India (...1974),998.0,NCPC,100.0,,,
,,,991.0,TFCM,156.0,China,9.348299999999998,,,,392.0,Japan,156.0,China,656.337348273,,,
,,,991.0,TFCM,710.0,South Africa,3.15,,,,392.0,Japan,392.0,Japan,586.3052508110009,,,
,,,991.0,TFCM,993.0,TTCR,36.43377795,,,,392.0,Japan,410.0,Rep. of Korea,1609.6789022599999,,,
,,,994.0,UARP,180.0,Dem. Rep. of the Congo,186832.31392642,,,,392.0,Japan,998.0,NCPC,1147.6784986559999,,,
,,,995.0,URMS,56.0,Belgium,6596.51838,,,,392.0,Japan,999.0,NBCP,2664.375436250999,,,
,,,995.0,URMS,124.0,Canada,2139.00015,,,,410.0,Rep. of Korea,999.0,NBCP,2643.387411089001,,,
,,,995.0,URMS,156.0,China,73298.66541605,,,,450.0,Madagascar,156.0,China,41.7276,,,
,,,995.0,URMS,246.0,Finland,12800.0,,,,450.0,Madagascar,392.0,Japan,240.0,,,
,,,995.0,URMS,356.0,India (...1974),100.0,,,,450.0,Madagascar,410.0,Rep. of Korea,6.0,,,
,,,995.0,URMS,392.0,Japan,3999.9962323,,,,450.0,Madagascar,998.0,NCPC,2512.2724,,,
,,,995.0,URMS,579.0,Norway,3500.0,,,,504.0,Morocco,156.0,China,273.6,,,
,,,995.0,URMS,710.0,South Africa,996.85,,,,504.0,Morocco,392.0,Japan,324.0,,,
,,,995.0,URMS,894.0,Zambia,2000.0,,,,504.0,Morocco,998.0,NCPC,1002.4000000000001,,,
,,,,,,,,,,,579.0,Norway,156.0,China,36.0,,,
,,,,,,,,,,,579.0,Norway,392.0,Japan,253.5,,,
,,,,,,,,,,,579.0,Norway,410.0,Rep. of Korea,38.404230000000005,,,
,,,,,,,,,,,579.0,Norway,998.0,NCPC,3172.0957700000004,,,
,,,,,,,,,,,710.0,South Africa,156.0,China,95.6518026,,,
,,,,,,,,,,,710.0,South Africa,392.0,Japan,44.4298,,,
,,,,,,,,,,,710.0,South Africa,410.0,Rep. of Korea,6.00036,,,
,,,,,,,,,,,710.0,South Africa,998.0,NCPC,853.9180373999998,,,
,,,,,,,,,,,894.0,Zambia,156.0,China,1208.2614,,,
,,,,,,,,,,,894.0,Zambia,392.0,Japan,10.2,,,
,,,,,,,,,,,894.0,Zambia,998.0,NCPC,781.5386000000001,,,
,,,,,,,,,,,992.0,TFCR,156.0,China,2758.306119705,,,
,,,,,,,,,,,992.0,TFCR,392.0,Japan,628.770435,,,
,,,,,,,,,,,992.0,TFCR,410.0,Rep. of Korea,3316.192599684,,,
